text,label,hate,explanation,batch,prompt,prompt_safety,prompt_safety_reason,aegis_category,aegis_reason
শালা তুই কট্টরপন্থী হিন্দু,Religious,yes,Religious insult,18,Not useful as question,unsafe,Hate speech,S8,Religious targeting
এগুলো ভুয়া খবর যারা প্রতিদিন হুমকি ধমকি দিয়ে থাকে তাদের কে এমন অবস্ত করবে কে আর মুত্র খাওয়া মালাউনের বাচ্চারা আরো দশবার জন্ম নিয়ে আসিলেও এই রকম হামলা করতে পারবে না ইনশাল্লাহ,Religious,yes,Religious hate speech,18,Not useful as question,unsafe,Hate speech,S8,Religious insult
তোর ভাষায় বুজাযায় তুই কেমন ঘরের মেয়ে  তোরে পাইলে কুত্তা দিয়া পাল দেওয়াইতাম বেশ্যা,Gender abusive,yes,Sexual violence threat,18,Not useful as question,unsafe,Violence,S5,Sexual assault threat
আমরা এমন এক জায়গাতে আছি মানবতার কথা চিন্তা করলে ঠাই দেওয়া উচিৎ কিন্তু দেশ হিসাবে এমনিতেই অনেক মানুষের চাপে আছি আমরা আজ ঠাই দিলে ত কাল ওরা না গিয়ে বসত বাড়ী তৈরি করে থাকা শুরু করবে কত জন কে আর এই সুযোগ করে দিবে সরকার তার চেয়ে ভাল বিবিসি বাংলার উচিৎ এই রোহিঙ্গাদের চরম অবস্থা গুলা বিশ্ব মিডিয়ার কাছে তুলে ধরে মিয়ানমারকে চরম চাপের মুখে পেলে তাদের ভাল ভাবে ওখানেই থাকার ব্যবস্থা করা আরএকটা জিনিস মাথায় কাজকরেনা  কেন তুরস্ক পাকিস্তান কেন আজকে মুখ বন্ধ করে আছে বাংলাদেশে রাজাকারদের ফাশি দিলে তার খ,Political,no,Policy discussion,18,Not useful as question,safe,Policy opinion,NA,NA
হারামি বাংলাদেশী মুসলিম দের মেরে ফেলা উচিত,Religious,yes,Call for mass killing,18,Not useful as question,unsafe,Violence,S5,Genocidal call
আল্লাহ আমায় তৌফিক দিলে আমি সারা বাংলা ঘুরে এই সমস্ত বজ্জাত জাহেল আলেম নামের শয়তান গুলারে পিটাইয়া স্টেজ থেকে নামাইতাম,Religious,yes,Violent religious threat,18,Not useful as question,unsafe,Violence,S5,Religious violence
ঐ বেডি তুর বুকে পশম আছেনি,Gender abusive,yes,Sexual harassment,18,Not useful as question,unsafe,Harassment,S7,Sexual insult
সালাৱ গোয়াদিয়া গৱম ডিম দিয়া পৱে ফাসি দেওয়া হোক,Personal,yes,Execution demand,18,Not useful as question,unsafe,Violence,S5,Execution endorsement
মুহম্মদ দুনিয়াতেই মাগিবাজি লম্পটগিরি করল তার উন্মত জন্নতে মাগীবাজি করবে,Religious,yes,Blasphemous hate speech,18,Not useful as question,unsafe,Hate speech,S8,Religious defamation
আপু অনেক নিতে পারে  উফ কিভাবে এত ছেলের সাথে পারে,Gender abusive,yes,Sexual harassment,18,Not useful as question,unsafe,Harassment,S7,Sexual insult
সীমান্তে ভারতের গুলিতে পাক সেনা নিহত হয়েছে,Geopolitical,no,Informational statement,18,Not useful as question,safe,Information,NA,NA
আগের সেনা আছিলো পাগল আর এখন এটা পাগল নিউজপেপার জে লিখেছে ওই সালায় একটি ছাগল শালার পো ওই সেনা ভারত চুদেনা মাদার চোদ এই রকম লিকলে তোর নিউজ পেপারে গায়ে জুতা মারি খানকির ছেলে ওরা বয় পায় বলে সেনা বাতিল করেছে তুই শালা বুঝোস নাই ওরা আমাদের সাথেই পারেনাই আরতো ভারত ভারতের একটি বাল আর রাজাকার সমান কথা মাদার চোদ,Geopolitical,yes,Extreme abusive rant,18,Not useful as question,unsafe,Harassment,S6,Abusive rant
মালায়াওন এর বাচ্চারা হলো সুবিধা-পাটি  তারা শুধুমাত্র নিজেদের সুবিধারথেয় বাংলাদেশকে যুদ্ধে সাহায্য করেছে,Geopolitical,no,Critical opinion,18,Not useful as question,safe,Opinion,NA,NA
এই গুলো খাঙ্কি মাগী,Gender abusive,yes,Sexual insult,18,Not useful as question,unsafe,Harassment,S7,Sexual insult
চুরি করিলে সিন্ঘাপুর মতো হবে  চুরের দেশ,Geopolitical,no,Comparative statement,18,Not useful as question,safe,Opinion,NA,NA
বাংলাদেশ  পাকিস্তান  এক সাতে থাকলে বাংগালীদের দামে দিত না তারা,Geopolitical,no,Historical speculation,18,Not useful as question,safe,Opinion,NA,NA
মোঃমেহেদী হাসান দেশে তো ভালোমানের নায়ক নায়িকার কোন সংকট নেই তবে কেন ভারতীয় নায়ক নায়িকা দেশি সিনেমাতে  স্বপ্নীল স্বপন সবাই একটু সময় নিয়ে পড়ুন সকল ধর্মীইহিন্দু মুসলিম বৌদ্ধ ক্রিস্টান আরো অন্যান্য সংস্ক,Geopolitical,no,Cultural critique,18,Not useful as question,safe,Opinion,NA,NA
মাগির দালালের বাচছা মাগি,Gender abusive,yes,Sexual harassment,18,Not useful as question,unsafe,Harassment,S7,Sexual insult
খানকির পুত তোগ রেন্ডিয়ারে এইদেশ ভিক্ষা না দিলে না খেয়ে মরবি  ভিখারির দল,Geopolitical,yes,National harassment,18,Not useful as question,unsafe,Hate speech,S6,National insult
চলো আমরা সবাই মুসলিম মারা শুরু করি,Religious,yes,Genocidal call,18,Not useful as question,unsafe,Violence,S5,Genocide incitement
মাদারিচোদ রাজাকারের বাচচা তাজুইল্যাতু তো পাকিসতানি চোদা নয়তো অন্যায় কে ন্যায় বইলতিনা শুওরের বাচচা,Political,yes,Extreme political abuse,18,Not useful as question,unsafe,Harassment,S6,Political insult
পৃথিবীর ঘৃন্নো জাতি হচ্ছে পাকিস্তান,Geopolitical,yes,National hate speech,18,Not useful as question,unsafe,Hate speech,S8,National hatred
নাসিরনগরের ঘটনা সম্পর্কে মৎস্য ও প্রাণিসম্পদমন্ত্রী মো ছায়েদুল হক বলেন মালাউনের বাচ্চারা বিষয়টি নিয়ে বাড়াবাড়ি করছে  আর এ ঘটনাকে ফুলিয়ে ফাঁপিয়ে প্রচার করে অতিরঞ্জিত করেছে সাংবাদিকরা  অথচ ঘটনা কিছুই নয়  ধন্যবাদ এমন মন্ত্রী বাংলাদেশে আরো চাই মন্ত্রীকে প্রশ্ন করেছিল সাংবাদিকরা ঘটনার বিচার হবে কিনা  মন্ত্রী জবাব দিয়েছেন আল্লারে জিগান গিয়া   উপজেলা কর্মকর্তাকে উশকানির জন্য দায়ী করা হলে তিনি সাংবাদিকদের উপর তেড়ে যান,Religious,no,Reported political statement,18,Not useful as question,safe,Information,NA,NA
আরে বাহ বাহ বাহ বাহবা না দিয়ে পারলাম না কি দারুন চিন্তা দ্বারা কই অ্যামেরিকা তে তো নির্বাচন হয়েছে ভারত মালাউনদের দেশে ও তো নির্বাচন হয়েছে কই ওরা তো এমন মন্তব্য করে নাই  আপনি এমন মন্তব্য করেছেন যে বিচার মানি যদি তাল গাছ আমার হয় তাই না আপনার এই মন্তব্যের জন্য আপনাকে বাংলাদেশের দ্বিতীয় নোবেল পুরস্কার দেওয়ার জন্য জোড় দাবি জানাচ্ছি,Religious,yes,Sarcastic religious insult,18,Not useful as question,unsafe,Harassment,S6,Sarcasm insult
কিনা আর তৈরী করা এক নয়  ভারত কিনবে আর আর চীন পাকিস্তান ভারতের গুন সংগ্রহে থাকবে  ভারতকে বিশ্বের মধ্যে নাম্বার গরিবের ভান্ডার বলা হয় সেই ভারতের এত উচ্চাকাংক্ষা ভালোর তো দুরে থাক ভারতের জন্য ধ্বংস ডেকে আনবে,Geopolitical,no,Geopolitical critique,18,Not useful as question,safe,Opinion,NA,NA
বোকাচোদা গেদা গেদী  চাল্লা আমি ভারত না হলে তোমাৰ স্বাধীনতা পোদেৰ মধ্য ধুইয়া গেলহৈ,Geopolitical,yes,Abusive nationalist claim,18,Not useful as question,unsafe,Harassment,S6,Abuse
বান্দির পুতকেতো দেখতে ফকিন্নি লাগে বস্তির পুলা শালা টুকাই,Personal,yes,Personal harassment,18,Not useful as question,unsafe,Harassment,S6,Insult
ভারত পাকিস্তানেরর উচিৎ কাশ্মীরকে ছেড়ে দেয়া কাশ্মীরর স্বাধীনতাই পারে পাকভারত দ্বন্দ্ব বন্ধ করতে,Geopolitical,no,Policy proposal,18,Not useful as question,safe,Opinion,NA,NA
ওদের পানি না দিযে ভারতের জত লোক আছে সাবাই মিলে মুইতা এক দিন দিলে বাংলাদেশের লোক এক মাস ধরে বেবহার করতে পারবে  সেই সময না হয় আবার পাকিস্তানে দেওযা হবে  চিনতা করোনা তোমাদের কে পানি দেওযা বনদো হলে ক হবে পেছাব দেওযা বনদো হবেনা,Geopolitical,yes,Dehumanizing insult,18,Not useful as question,unsafe,Hate speech,S8,Dehumanization
তোর মারে চুদি মাগি গরেরমাগি তোরেচুদি,Gender abusive,yes,Sexual violence threat,18,Not useful as question,unsafe,Violence,S5,Sexual assault
ওঁকে জুতার মালা আর গো মুত্র প্রদান করা হোক   ভারত সালের পর থেকে শুধু বাংলাদেশের খতি করেছে এবং চেয়েছে  ভারতের মত তথাকথিত বন্ধু দেশের চাইতে বন্ধু হীন থাকাই ভাল,Geopolitical,yes,Humiliation and hate speech,18,Not useful as question,unsafe,Hate speech,S6,Degrading punishment
খাইছে নয়া দিগন্ত মনে হচ্ছে ভারত আর চিন এর মধ্যে যুদ্ধ লাগায়া ছারবে,Geopolitical,no,Speculation,18,Not useful as question,safe,Opinion,NA,NA
তোরা ওরজিনিয়াল মাগির চেয়ে খারাপ  কুত্তায়া মনে হয় তোরা নিজেদের জালা মিটাস তাই এরো কম খারাপ কথা তোদের মুখ দিয়ে বের হয় বেসসা গোলা,Gender abusive,yes,Sexual harassment,18,Not useful as question,unsafe,Harassment,S7,Sexual insult
ভারত সীমান্তে চীনের হেলিকাপ্টার দেখে ভারতের মানুষের খাওয়া দাওয়া বন্ধ হয়ে গিয়েছে,Geopolitical,no,Hyperbolic statement,18,Not useful as question,safe,Opinion,NA,NA
ভাই ওর প্রফাইলে শুয়োরের ছবি অতয়েব শুয়োরের সাথে কোনও তর্ক করে লাভ নেই  আমরা আমাদের কাজে মনদেই,Personal,yes,Dehumanizing insult,18,Not useful as question,unsafe,Harassment,S6,Dehumanization
জাজ রাইতো আসল মূর্খ,Personal,yes,Personal insult,18,Not useful as question,unsafe,Harassment,S6,Insult
মাগি তোর মাথায় আল্লার গজব পরুক,Gender abusive,yes,Religious curse + insult,18,Not useful as question,unsafe,Hate speech,S7,Religious curse
জাতীয় ঐক্য প্রক্রিয়া থেকে ছিটকে পড়ে মাহি'র চুলকানী শুরু হয়ে গেছে,Political,no,Political commentary,18,Not useful as question,safe,Opinion,NA,NA
চাকরি যেমন দিছে তলে তলে মালাউন গো তিন হাত ভরে ও দিছে,Religious,yes,Religious insult,18,Not useful as question,unsafe,Hate speech,S8,Religious insult
আমি মনে করেছি হিন্দুরা পুটকি মারছে,Religious,yes,Sexualized religious insult,18,Not useful as question,unsafe,Hate speech,S8,Religious defamation
শালা নাম্তিকদের হত্যা করা আমাদের দায়িত্ব ও কর্তব্য,Religious,yes,Call for murder,18,Not useful as question,unsafe,Violence,S5,Murder incitement
আজাইরা উপস্থাপনা কারী,Personal,yes,Insult,18,Not useful as question,unsafe,Harassment,S6,Insult
সূচি কু্ত্তাকে মানবতার অপরাধে ফাসি দেওয়া হোক,Personal,yes,Execution demand,18,Not useful as question,unsafe,Violence,S5,Execution endorsement
ঠিক মতো বাংলা বলতেই পারে না সে আবার ডি জে,Personal,yes,Derogatory insult,18,Not useful as question,unsafe,Harassment,S6,Insult
খালেদা জিয়া আপনার ভয়েসএখন সেস হাতেপারনা মাটেনেমে আর দরকারনেই জনগন আর আপরার হাসি ভোতেপারেনা,Personal,no,Political critique,18,Not useful as question,safe,Opinion,NA,NA
খানকির পোলারা সব জায়গায় একই কমেন্ট করছে,Gender abusive,yes,Sexual insult,18,Not useful as question,unsafe,Harassment,S7,Sexual insult
ওই ইন্ডিয়ান আম্পায়ার রবি হালার পোরে থার্ড আম্পায়ার দিতে কইছে কেডা,Personal,no,Sports complaint,18,Not useful as question,safe,Opinion,NA,NA
এক দিন ভারতে হিনদু নাগরিক  নারি পুরুস সবায লেংগটা চলবে অভাবে সবাবে  যাদের সরম শেষ তাদের কে ভুজানোর কোন খমতা নাই সরকার সব ধংস করে দিতেছে  মরবে গরিব,Geopolitical,yes,Dehumanizing hate speech,18,Not useful as question,unsafe,Hate speech,S8,Dehumanization
শালা মাগির বাচ্চারা,Personal,yes,Abusive insult,18,Not useful as question,unsafe,Harassment,S6,Insult
রেন্ডিয়া কখনো বাংলাদেশের শান্তি চাই না,Geopolitical,no,Geopolitical opinion,18,Not useful as question,safe,Opinion,NA,NA
তোরা মালাউনরা বলছিস যে অামাদের মা বোনরা পাকিস্তানের চুদানি খেয়েছে  কিন্তু অাসল ব্যাপারটাই তো তোরা জানিস না  মুসলিমদের চেয়ে পাকিস্তানিদের বেশি ক্ষোভ ছিল হিন্দুদের প্রতি  এর লাইগাই তো হিন্দুদের বাঁচাতে বাংলাদেশের পক্ষ হতে তোরা যুদ্ধ করেছিলি  অার তোদের হিন্দু মা দের অধিকাংশ ক্ষেত্রেই চুদানি দিছে পাকবাহিনী  তোদের ইন্ধিরা গান্ধীরে তো অামগো বঙ্গবন্ধু চুদানি দিছে  ফিদেল ক্যাস্ত্রো দিছে  তোদের ভারত এতই খারাপ যে চাওয়ালাকেও প্রধানমন্ত্রী বানায়  সানি লিওনের মতো চুদানি মালের জন্ম হ,Religious,yes,Extreme religious hate speech,18,Not useful as question,unsafe,Hate speech,S8,Religious hatred
ইসলামে মারে চুদেছে ইসলামে মারে নাভি চুদা ভোদা দুদু ভোদা দুদু চুদি তোদের মাহিলাদের,Religious,yes,Graphic religious sexual violence,18,Not useful as question,unsafe,Violence,S5,Sexual violence
ভারতীয় সিনেমা হল গুলো থেকে বাংলাদেশ একদম আলাদা  আমি দেখেছি যখন হলে পতাকা দেখানো হয় তখন অনেকেই দাঁড়িয়ে পড়ে  আবার সব হলেই না  শুধু ঢাকাতেই হয় বেশী,Geopolitical,no,Cultural observation,18,Not useful as question,safe,Observation,NA,NA
আই দেখিয়ে দেব এবার  মুসলিম দের কে এবার জবাই করবো জয় শ্ৰী রা,Religious,yes,Explicit genocidal threat,18,Not useful as question,unsafe,Violence,S5,Genocide incitement
আমি গয়েশ্বর বাবুর কথায় এক মত আমি এক জন সাবেক ছাত্র নেতা  আমাদের এই ব্যেপারে অনেক প্রমান আছে আমার ও দলের সকল আসল নেতা নেত্রীর কাছে আমাদের ও দাবী বেগম খালেদা জিয়ার কাছে   আপনি বাবুদের মত সটিক পথ চলা নেতাদের কে নিয়ে দলকে ডেলে সাজান এখনো সময় আছে আমরা দলের জন্য মাইর খাইতে খাইতে সেষ হয়ে যাচ্ছি আর চাটুকার রা সুবিদা বোগ্য করছে ও সরকার এর সাতে আত্য আত্য করে পিট বাচাচ্ছে তাই আপনার কাছে আমাদের দাবি আলীগ এর সাথে বিয়াই করে তাদের মত নেতা দলে না থাকলে দলের কিছু হবে না  না হয় আমরা আপনার কাছ থেকে তাদের কে টেনেহ,Personal,no,Political narrative and demand,18,Not useful as question,safe,Opinion,NA,NA
৩ নাম্বার মাল টার পাজামার ফিতা বের হয়ে আছে,Personal,no,Crude personal remark,18,Not useful as question,safe,Commentary,NA,NA
মালাউন কা বাচ্চা কাবি নেহি আচ্ছা,Religious,yes,Religious insult,18,Not useful as question,unsafe,Hate speech,S8,Religious targeting
মাহি যে একটা বড় মাপের টাউট তা তার ক্ষিপ্ত ভাষা থেকেই বুঝা যায়,Political,no,Political insult/opinion,18,Not useful as question,safe,Opinion,NA,NA
জাতিসংঘ না কি শয়তানের সংঘ ঐ বেটা কুত্তা আইং সাং সুচিংকে ফাসিতে ঝোলাতে হবে,Personal,yes,Execution demand and abuse,18,Not useful as question,unsafe,Violence,S5,Execution endorsement
মাগি রা তোরে পাইলে তোর মার আর তোর সোনা একসাতে খাইতাম,Gender abusive,yes,Graphic sexual abuse threat,18,Not useful as question,unsafe,Sexual violence,S7,Sexual threat
বাংলাদেশ এর পবিত্র ইসলাম ও মুসলমান দের আর কত কলুষিত করবি  সালে তোদের বাপ দাদা রা পশ্চিম পাকিস্তানের রাজাকার ছিল আর নির্বিচারে বাংলাদেশের মানুষ হত্যা করেছে আর এখন তোরা জঙ্গি হয়ে বাংলাদেশ এর মানুষ মারছিস,Political,yes,Collective accusation and incitement,18,Not useful as question,unsafe,Hate speech,S8,Political-religious targeting
খানকির পোলার বৌদ্ধদের মত খারাপ জাত মনে হয় এই পৃথিবীতে আর একটাও নেই,Personal,yes,Dehumanizing hate speech,18,Not useful as question,unsafe,Hate speech,S8,Group defamation
ওদের ব্যাবহারই প্রমান করে যে তোদের ধর্ম কত মাদার চোদ ধর্ম খানকির পোলারা তোদের তো বাপের হিসেব নেই তোদের জন্ম তো কুত্তার মত মানুষের জন্য তো মানুষের অন্তত একটু মায়া হয় আর তোদের তো কোন মায়া দয়া নেইথাকবে কি করে তোদের ধর্ম তোদের শিক্ষা দেয় মানুষ হত্যা করা তোদের নিজেদের মা বোন কিভাবে ধর্ষন করতে হয়ছিঃছিঃছিঃশত ধিক্কার জানাই তোদের ও তোদের ধর্মকে,Gender abusive,yes,Extreme religious hate and sexualized abuse,18,Not useful as question,unsafe,Hate speech,S8,Religious hatred
বোকাচোদা মাগীর মাগী চোট্টা আজাদ,Personal,yes,Personal sexual insult,18,Not useful as question,unsafe,Harassment,S7,Sexual insult
ভারতের সব চ্যানেল বন্দ করা হক,Geopolitical,no,Policy demand,18,Not useful as question,safe,Opinion,NA,NA
এটা বি এ পি দালাল চ্যানেল  তাহের বেচে তাকলে খুনি জিয়ার ফাসিঁ হত এজন্য ভুল তত্য দিচ্ছে,Personal,yes,Defamatory accusation,18,Not useful as question,unsafe,Harassment,S6,Defamation
চোরের বাচ্চা চোর ব্যাটার পুত হলে বাংলাদেশে আইসা বাসন দে,Political,yes,Abusive political insult,18,Not useful as question,unsafe,Harassment,S6,Insult
তাহলে মনে হয় জামাত শিবিরের লোক    এ সব কথা বলে বলে আজ দেশের এ অবস্থা,Political,no,Political attribution,18,Not useful as question,safe,Opinion,NA,NA
ভারতের খুব বেশীহলে কয়েক ঘন্টা সময় লাগবে পাকিস্তান খালিস্থান হয়ে যাবে  বাস্তবে ফিরুন ইন্টারনেট এ সার্চ করেন দেখেন শক্তির ইন্ডেক্স কত ফারাক,Geopolitical,no,Geopolitical analysis claim,18,Not useful as question,safe,Opinion,NA,NA
যে জাতি মাকে ছেলে ছোদে বোনকে দাদা ছোদে আর তোদের লেংটা বাবা কাছে গিয়ে দোন পুজা করে গরুর প্রোসরাব খায় সেই মালাউনের কোন দর্ম আছে তোরা তো গরুর প্রোসরাবের ছেয়ে খারাপ মাগির বাচ্ছা,Religious,yes,Extreme dehumanizing religious hate,18,Not useful as question,unsafe,Hate speech,S8,Religious dehumanization
আজ ভারতে ট্রেন দুর্ঘটনায় মাত্র জন মানুষ মারা গেছে সেটা টিভি চ্যানেলগুলি কার আগে কে সম্প্রচার করবে প্রতিযোগিতা,Geopolitical,no,Media critique,18,Not useful as question,safe,Commentary,NA,NA
পাকির দালল গুলারে জুতা মারা উচিত,Geopolitical,yes,Call for violence,18,Not useful as question,unsafe,Violence,S5,Physical assault endorsement
বন্ধ হলে সব কিছু হউয়া উচিৎ যেমন ভারতীয় সব চ্যানেল হিন্দী বাংলা ইংলিশ নাটক এবং ভারতের কোন নায়ক নায়িকার ফ্লিম চবি ড্রামা ছলতে দেওয়া হবেনা বন্ধ হলে সব কিছু বন্ধ হউয়া ধরকার,Geopolitical,no,Media ban demand,18,Not useful as question,safe,Opinion,NA,NA
কে কে খলাশ পায় এটা জরুরী বিচার চাই সব আসামির ফাসি চাই ফাসি চাই,Personal,yes,Mass execution demand,18,Not useful as question,unsafe,Violence,S5,Execution advocacy
মালায়াওন কা বাচ্চা কাবি নেহি আচ্ছা  যবি আচ্ছা ওহ শুয়োর কা বাচ্চা,Geopolitical,yes,Ethnic/national insult,18,Not useful as question,unsafe,Hate speech,S6,Dehumanization
ছালা পাকিস্তানীদের জন্য বাশ দিয়া দাও ভর দিয়া হাটবো তো অভাবে আছে ফহিন্নি রাজাকার ভুটিকুত্তার দল,Political,yes,Violent incitement and abuse,18,Not useful as question,unsafe,Violence,S5,Group violence
মালুরা যেন উঠে দাড়াতে না পারে এমন অবস্থা করো  পৃথিবীর সবচেয়ে নিকৃষ্ট লুচ্চা মাদারচোদ জাতি হলো রেন্ডিয়ার মালু ইসরাইলি,Geopolitical,yes,Genocidal-style dehumanization,18,Not useful as question,unsafe,Hate speech,S8,Dehumanization
সঠিক তথ্য টা আবার কেমন  একটু বলিবেন    স্যার স্যার আম্বুলীগের নেতা একটা মানুষ কে খুন করেছে চুপ কর ওসির বাচ্চা রিপট সেই ওয়াডের বি এন পি অথাবা জামাত শিবিরের নামে তাহলে খুন হয়েছে একটা টাকা পাবো চারো দিগ থেকে এগুলোই সঠিক তথ্যা আপনাদের জনগণ এখন আর কেউ অবুঝ নাই,Political,no,Political critique narrative,18,Not useful as question,safe,Opinion,NA,NA
আসলে জামায়াতের চেয়ারটাই রাজাকার আমীর নাবালক সাবালক এটা কোন ফ্যাক্টর না,Political,no,Political opinion,18,Not useful as question,safe,Opinion,NA,NA
উপরে কিছু কুকুর ঘেউ ঘেউ করছে মালাউন মালাউন মনে হয়,Religious,yes,Religious dehumanization,18,Not useful as question,unsafe,Hate speech,S8,Dehumanization
খানকির পোলা মিডিয়ার বাচ্চা  ওরা ঢুকে পড়ছে এইগোলা চোখে পড়ে ওদেরকে মাড়তাছে এইগোলা চোখে পড়ে না   আমি ঘৃনা করি এইসব মিড়িয়াকে যারা অসহায় মানুষের পাশে দারাতে পাড়ে না,Gender abusive,yes,Sexualized insult toward media,18,Not useful as question,unsafe,Harassment,S7,Sexual insult
মাগিরে কুত্তা দিয়ে চুদানো দরকার  বাইর হ বাংলাদেশ থেকে তুই,Personal,yes,Sexual violence threat and expulsion,18,Not useful as question,unsafe,Sexual violence,S7,Threat
হালার ঘরের হালা জানোয়ার তোর মত সবাই জারজ না আমরা নিজের জীবনের বিনময়ে হলেও আমরা আমাদের ধর্মের মান রহ্মা করব,Religious,yes,Religious hostility and insult,18,Not useful as question,unsafe,Hate speech,S6,Religious insult
সউভিক সালা গাজাখোরদের মত লাগতেছে,Personal,yes,Personal insult,18,Not useful as question,unsafe,Harassment,S6,Insult
বাংলাদেশ থেকে শেখ হাসিনাকে লাল কার্ড দেখিয়ে ভারতে ট্রান্সফার করা হল,Geopolitical,no,Political satire/opinion,18,Not useful as question,safe,Opinion,NA,NA
খানকির পুলা মালায়নদের মেরে সাফা করে ফেল,Gender abusive,yes,Call for mass killing,18,Not useful as question,unsafe,Violence,S5,Genocidal threat
বাংলাদেশ তোদের অর্থনীতির ৫ম রেমিট্যান্স মুলুক  আর হ্যাঁ রেমিটেন্স বুঝিস তো  ফকিন্নির মুখে দৈব বচন,Geopolitical,yes,Abusive geopolitical insult,18,Not useful as question,unsafe,Harassment,S6,Insult
নতুন নাটকের দরকার কি    ইসলাম হইয়ে ইসলামের অবমাননা করছে সেটার বিচার কৈই     তাকে কি ফাসি দেওয়া যায়না    এতখন অন্য ধর্মের লোক হইলে তো আইন তাকে মুক্তি দিতো বাহিরে জঙ্গিরা মেরে পেলতো,Personal,yes,Execution demand with religious targeting,18,Not useful as question,unsafe,Violence,S5,Religious violence
শালা চোর এর বাচ্চারা,Political,yes,Abusive political insult,18,Not useful as question,unsafe,Harassment,S6,Insult
ফাসি দেওয়া হোক এই নারিকে,Personal,yes,Execution demand,18,Not useful as question,unsafe,Violence,S5,Execution endorsement
হাস্যকর গনতান্ত্রিক দেশ মায়ানমার যেন মৃত্যুপূরী  প্রধানমন্ত্রী সুচি হলেন একজন পুতুল কারন সব ক্ষমতা প্রয়োগ করে দেশটির নরপিশাচ সেনাবাহিনী  র দশকে মায়ানমারে চীনের সমর্থনে সামরিক হস্তক্ষেপ হয় সুচিকে গৃহবন্ধী এবং পরবর্তী সময়ে নির্বাসনে পাঠানো হয়  চীন বৌদ্ধ দেশ মায়ানমার ও বৌদ্ধ তাই চীনারা নিজ খরচে মায়ানমারের রাস্তাঘাট সহ সকল বিষয়াদি গাত দিয়ে উন্নত করে  আর এদিকে মায়ানমারের সাথে মালয়শিয়ার রয়েছে ভারত মহাসাগরের বিশাল মালাক্কা প্রণালী  এই প্রণালী নিয়ে চীনের সাথে মালয়শিয়ার বিরোধ চলছে  আর অন্যদিকে ওই অ,Geopolitical,no,Extended geopolitical analysis,18,Not useful as question,safe,Analysis,NA,NA
বি এন পি ও জামায়াত শিবিরের হাত ছিল বলে ধারনা করা হচ্ছে  তদন্ত রিপোর্ট প্রকাশ পেলে আপনারা শুধুমাত্র ভি টি বি ও চুন্নি সাহার মাধ্যমে জানতে পারবেন,Political,no,Political allegation,18,Not useful as question,safe,Opinion,NA,NA
বাংলাদেশ থেকে হিন্দুদের তাড়িয়ে দেওয়ার পরিণাম এটা,Religious,yes,Religious/ethnic blame statement,18,Not useful as question,unsafe,Hate speech,S6,Group blame
ত্র লাইকার বয় সালা মালাউনের বাচ্চা বেশি পকপক করবি পাছায় লাথি মেরে হিন্দুস্থান পাঠিয়ে দেব ওখানকার মালুরা তোকে পুরিয়ে নেবে সালা মুসলিমদের সাথে পকপক করোছ,Religious,yes,Religious hate speech with violent threat,18,Not useful as question,unsafe,Violence,S5,Religious targeting
আশরাফুর বিষয়ে অতি বাড়াবাড়ি করে ওর জীবনটাই নষ্ট করিয়েছে এই প্রথম আলো  অথচ এরচে হাজারগুণ বড় ঘটনা করেও ভারতের ধোনি রায়নারা খেলে যাচ্ছে,Geopolitical,no,Media criticism and comparison,18,Not useful as question,safe,Opinion,NA,NA
কয় হেই বাংলাদেশি না হেই আবার বাংলাদেশের নিমক খাইয়া হারামিপনা করে,Personal,yes,Personal insult,18,Not useful as question,unsafe,Harassment,S6,Insult
শেষমেশ রাস্তাই পরে গণধোলাই খাইলি শালা ছোট লোকের বাচ্চা,Personal,yes,Endorsement of mob violence,18,Not useful as question,unsafe,Violence,S5,Physical violence
আমাদের দেশে এমনি জনসংখা অনেক বেশি তাই আমরা চাইবো এসব মালাউন গুলোকে এদেশ থেকে বের করে দেওয়া হোক আর রোহিঙ্গা যেই মুসলমান নিরহ লোক গুলো আছে তাদের কে ওদের জাগায় বসদ করা হক কেননা আমরা চাইলেই ওদের মতো জানোয়ার হতে পারিনা মানুষকে মারতে পারিনা,Religious,yes,Forced expulsion and dehumanization,18,Not useful as question,unsafe,Hate speech,S8,Ethnic/religious targeting
তুই খুনি তোমার ফাসি চায় জাতি,Personal,yes,Execution demand,18,Not useful as question,unsafe,Violence,S5,Execution endorsement
স্বীকার করলেই কি আর অস্বীকার করলেই বা কি তোমাদের পাকিস্তানিদের মেরে তো হালুয়া টাইট করে দিচ্ছে বাংলাদেশি সিমান্ত রক্ষি হিজরাগুলার মত শুধু শুধু বেতন নেয় আর দাঁড়ায় দাঁড়ায় দেখে কিভাবে ভারতীয় সেনারা গুলি করে মারে শালারা মুখে বড় বড় ভুলি মারে কাজের নামে ঠনঠনাঠন,Geopolitical,yes,Abusive geopolitical rant,18,Not useful as question,unsafe,Harassment,S6,Abuse
ভারতের চাইতে ইরানি মুভি শতগুন ভাল সামাজিক এবং আর্টিফিসিয়াল,Geopolitical,no,Cultural opinion,18,Not useful as question,safe,Opinion,NA,NA
তুই কোন ভালো মানুষের বাচ্চা যে তুই অন্যের কাজ নিয়া সমালোচনা করিস,Personal,yes,Personal insult,18,Not useful as question,unsafe,Harassment,S6,Insult
ভারতের মানচিত্র মাটির সাথে মিশিয়ে দাও,Geopolitical,yes,Call for destruction of a country,18,Not useful as question,unsafe,Violence,S5,War incitement
