text,vulgar,hate,religious,threat,troll,Insult
বিএনপি জামায়াত মাথায় কাঁঠাল রেখে খেতে চেয়েছিলো শাপলার ঘঠনার জন্য বিএনপি জামায়াত দায়ী,0,1,0,0,0,0
মোঃমেহেদী হাসান দেশে তো ভালোমানের নায়ক নায়িকার কোন সংকট নেই তবে কেন ভারতীয় নায়ক নায়িকা দেশি সিনেমাতে? স্বপ্নীল স্বপন সবাই একটু সময় নিয়ে পড়ুন সকল ধর্মীইহিন্দু মুসলিম বৌদ্ধ ক্রিস্টান আরো অন্যান্য সংস্ক,0,1,0,0,0,0
পকেট থেকে জীবনে ১০ টাকা বের না করা বন্ধুটি যখন গফ নিয়ে রেস্টুরেন্টে যায় তুই তাহলে ফকির না?,0,0,0,0,1,1
প্রতিটা কাজ করেছে ভলান্টিয়াররা… কসাই প্রতি খাসী ছিলতে চেয়েছে ৫০০ টাকা করে… তারমানে ৬১ খাসিতেই চলে যাবে প্রায় ৩০ হাজার টাকার মত,0,0,0,0,0,0
এদের পেট চলে এভাবেএদের পেটে লাথি দিও নাএরা অনেক কষ্ট করে জীবন ধারণ করে উপার্জন করার কোন ওয়ে আর এদের নেই,0,1,0,0,0,0
৭১ টেলিভিশন যেমন আওয়ামীলীগের দালালি করে তেমনি খালেদ মহিউদ্দিন বিএনপির দালাল।,0,1,0,0,0,0
ধার্মিক মুসলামানদের আজকে রাজাকার বলা হচ্ছে অথচ পাকি বাহিনীকে মুরগি সাপ্লাই দিয়েও মুরগী কবির আজ বুদ্ভিজীবী,0,0,0,0,1,0
শুয়োর এর বাচ্চা দুরগারে চুদি কুত্তা দিয়া কালিরে চুদি পাঠা দিয়া তোর মারে চুদি আমার সোনা দিয়া সিং,1,0,1,0,0,0
"দেশের জনগণের কাছে তাদের গ্রহণযোগ্যতা নেই, জনগণের সঙ্গে কোনো সম্পৃক্ততা নেই ।",0,1,0,0,0,0
তরার তো প্রত্যেক পদে পদে নবীর লুচ্চামি।নিজের পুতের বউডারে ছাড়লো না। পিচ্চি একটা মেয়ে তার বন্ধুর মেয়ে তারে পর্যন্ত দেইখা লোভ সামলাইতে পারলো না,0,0,1,0,0,0
"খানকির পুত তর ধর্মেরে চুদে সবাই,জঙ্গির ধর্ম তদের।আর তদের ধর্মের আল্লা বলতে কেউ নাই।",1,0,1,0,0,1
হায় রে মুর্খ অর্ধশিক্ষিত বাংলাদেশী রা এবার কিছুদিন স্বজাতীয় পাকিস্থানের বিরুদ্ধে ঘেউ ঘেউ করবে। নতুবা এর মধ্যে ভারতের ষড়যন্ত্র খুঁজে বের করবে।,0,0,0,0,0,1
বলার কোনো ভাষা খুঁজে পাচ্ছি না কি বলবো এক কথায় অসাধারণ,0,0,0,0,0,0
ছিঃ মানুষের রুচি এইসব নাটক ফেলে সিরিয়াল দেখে পাবলিকে বিশ্বের সেরা নাটক বাংলাদেশেই হয়,0,0,0,0,0,0
এই মেয়ে টাকে একটুও মায়া লাগেনা আর যে বাজে পোষাক পরেছে ছি ছি ছি,0,1,0,0,0,0
খানকির পো এডমিন তুই কি সবাইরে খোকা খুকু মনে করস? ঠাকুমার ঝুলির গল্প শোনাইতে আইসো ।,1,0,0,0,0,1
"ওর জন্য স্টেশনই ঠিক আছে, ভিখারি কোথাকার কাক ময়ুরের পেখম লাগালেই ময়ুর হয়ে যায় না",0,0,0,0,1,1
অনেক ভালো হয়েছে নিশো তিসা মানেই নাটক হিট আমার প্রিয় একটা জুটি,0,0,0,0,0,0
অসাধারণ একটা নাটক আফরান নিশো ভাই এবং মেহাজাবিন বছর শেষে এই রকম একটা নাটক উপহার দিবে ভাবতেই পারিনি সত্যি ই অসাধারণ ছিলো দুই জনের জন্যেই রইলো অনেক অনেক ভালোবাসা,0,0,0,0,0,0
"নোরা ফাতেহির নিতম্বে হাত, ভাইরাল ভিডিও নিয়ে মূখ খুললেন তিনি যার হোগা তার খবর নাই, জনগনের ঘুম নাই",1,0,0,0,1,0
নাটক ভালো হইছেকিন্তু একটা প্রশ্ন ১০ বছর পর ছেলে কলেজে কেমনে যায়,0,0,0,0,0,0
সব ছেলেরা যদি সবকিছু এত সহজে মেনে নিয়ে লাইফটাকে উন্নতির চরম পর্যায়ে নিয়ে যেতে পারতো তাহলে ছেলেদের মনে না পাওয়ার আক্ষেপ ক্রোধ এইসব থাকতো না খুবই বাস্তবধর্মী একটা পরিপূর্ণ নাটক মনে হল,0,0,0,0,0,0
নাটকের যেই কাহিনী সেটা সত্যি ই খুব ভাল ভাবতেই পারিনি যে গল্প টা এমন হবে খুব ভালো সময় কাটলো নাটক টা দেখে আশা করি এমন আরো অনেক গল্প পাব আগামিতে,0,0,0,0,0,0
আসলেই দুনিয়ার সব থেকে সুন্দর সম্পর্ক হলো বন্ধুত্ব হয়তোবা ভালোবাসা হয়ে যায় কিন্তু এই সম্পর্ক কখনো শেষ হয় না,0,0,0,0,0,0
হিরো আলম বগুড়ার চরকে মরুভূমি বানায় দিছে এদিকে তুমিও মরুভূমি তে । তোমাদের জন্য শুভকামনা,0,0,0,0,1,0
আর আইনশৃঙ্খলা বাহিনী হলে তো কেউ বাঁধা দিবে না। সেক্ষেত্রে সহজেই মুক্তিপণ দাবী করতে পারবে। যাদের মুক্তিপণ পরিশোধ হচ্ছে না তাদের মৃত পাওয়া যাচ্ছে।,0,0,0,0,0,0
"মুহম্মদ যখন বাচ্চা মেয়ে আয়েশাকে বিছানায় নিয়ে যায় (এটাকে আমি বিয়ে বলবো না), সেটা লুচ্চামি, সেটা শিশুকামিতা, সেটা ধর্ষণ।",1,0,1,0,0,1
পরিবার নিয়ে ভারতে যাও। নারী সদস্যদের আর এস এসের ধর্ষণের শিকার বানাতে,0,1,0,0,0,0
আমাদের দেশের নাটক গুলো ভালো আর ও ভালো লাগবে নাটকে শুদ্ধ ভাষা প্রয়োগ করলেমিশ্র ভাষা ভালো লাগেনা,0,0,0,0,0,0
"মাক্স না পরলে জেল জরিমানা আর হাজার হাজার নারী নির্যাতনের, খুন খারাপির কোনো বিচার নাই।।",0,1,0,0,0,0
ওর কথাবার্তা শুনে বোঝা যাইওর মেয়ে কেনো দেখতো না খোজ খবর নিতো না,0,0,0,0,0,1
দেশ ভাগের সময় রাখাইন রাজ্য বাংলাদেশ তথা পাকিস্তানের সাথে থাকতে বলেছে কিন্তু এই নেহেরু এটা নাখোচ করে দিয়েছে যার দরুন আজ রহিঙ্গাদের করুন অবস্হা !,0,0,0,0,0,0
আর বৃষ্টি না হলেও যে শহর খুব স্মুথলি চলছে তাও কিন্তু না,0,0,0,0,0,0
একটা রাস্তার কুকুরের সাথে তোর সাথে ততখানি ব্যবধান যতখানি রাস্তার কুত্তা আর পোশা কুত্তার মধ্যে ব্যবধান,0,0,0,0,0,1
ডাক্তার দেখান।ইংল্যান্ড তে অলআউট আর এই ইংল্যান্ড ভারতে ।সৎ ভাবে খেলার দাওয়াত রইল।আপনারা তো নম্বর পথ নেন।সৎ সাহস থাকলে সৎ ভাবে জিতে দেখান বাংলাদেশ না করতে পারলে ভারত রান করতে পারব না।,0,1,0,0,0,0
অনেক সুন্দর নাটকটি অনেক কিছু শেখার আছে এ নাটক থেকে,0,0,0,0,0,0
অসাধারণএই নাটকটি দেখার জন্য লাষ্ট ২টা মাস অপেক্ষা করেছিঅবশেষে দেখতে পেলামধন্যবাদ মিজানুর রহমান আরিয়ান,0,0,0,0,0,0
: ফুচকা বিলাশে এসে তার কি লাভ ফুচকা আর কেক খাওয়া ছাড়া? দয়া করে স্টেইট প্রশ্নের উত্তর স্ট্রেইট দিবাইন?,0,0,0,0,0,0
"চুদির ভাই এতো দিন কই ছিলি, তুরে দেখে আজকে ভালো হাগু হবে,",1,0,0,0,1,1
"বন্ধু যখন হঠাৎ করে বিচিতে টোকা মেরে দেয় তখন আমি বলি, ছুড়ি দিয়া তোর ভুরি ফালাইয়া দিমু",0,0,0,1,0,0
ভারতের লাথি মেরে ওদেরকে নিরাপত্তা দাও সরকারকে একটার পরে একশটাকে মেরে ফেলে চিতায় জ্বলিয়ে ফেলো ।,0,0,0,1,0,0
রানুকে জুতার মালা দিয়ে ভিক্ষা করতে দেওয়া হোক আর ওর যা আছে সব কেড়ে নেওয়া হোক,0,0,0,0,0,1
নাস্তিকরা বিদেশে বসে আল্লাহ নবীর বিরুদ্ধে কথা বলে কারা বিদেশে চাকরি দিয়ে পাঠিয়েছে পিছনে কাদের হাত একটু ব্রেইন খেলুন সব বুঝে যাবেন ওদের বিরুদ্ধে আয়াজ তুলুন,0,0,1,0,0,0
"জুতার ইমো জি নাই রে ভাই,,, থাকলে কেউ ধার দাও,, এই নাস্তিকটার মুখে কয়েকশ জুতা মারি।",0,0,0,0,0,1
আর যাদের সার্কাসে যোগদান করার ইচ্ছে নেই তাদের হিরো আলম ভাইয়ের ব্র্যান্ডে যোগ দেওয়ার জন্য জোর দাবি জানাচ্ছি,0,0,0,0,1,0
ভারত আর পাকিস্তান যুদ্ধ লাগুক আর নাইবা লাগুক ফেসবুকে দেখছি ভারত পাকিস্তান নিয়ে অলরেডি যুদ্ধ শুরু হয়ে গেছে।,0,0,0,0,1,0
কিন্তু বাংলাদেশের দর্শকরা সমর্থকরা পাকা হারামি তারা নিজেদেরকে শের আর বাকিদের শুয়োর ভাবে।। শুধু আম্পায়ারের দোষ ভারতের দোষ এসব বলে নাচানাচি করে।। আপনারা যোগ্য টিমের অযোগ্য অকৃতজ্ঞ ছোটলোক সমর্থক।।,0,1,0,0,0,0
"“ঐ মিয়া সব গরুই তো পালা গরু ... এমন তো না যে, গরু জন্মের পরেই ছুটে জঙ্গলে চলে গিয়েছিল, তারপর ওখান থেকেই পাকড়াও করে হাটে আনা হয়েছে”",0,0,0,0,0,0
তোর মত ছাগলে কথা বাঙ্গালী এখন আর বিশ্বাস করে না রে,0,0,0,0,0,1
ফাসিঁ দিছে ঠিক করছে রাজাকারের বাযলার মাটিতে বেচেঁ থাকা চলবে না,0,1,0,0,0,0
আরিয়ান ভাই আপনার নাটক গুলো খুব ভাল লাগেএরকম নাটক আপনে আরো তৈরি করেন,0,0,0,0,0,0
মান্দারের বাস্সা সারাদিন পর ফেবু আইসা যাত্রাতেই তুর খোব্রাটা সামনে পরসে,1,0,0,0,0,1
তোর মা ভালো না তুই আর কতটুক ভালো হবে শালা,0,0,0,0,1,1
সত্যি খুব ভালো লাগলো আহা সত্যি কারে ভালোবাসা গুলো বাঁচতে চাই,0,0,0,0,0,0
"মাগি খানকি তোর কি মা, বাবা, ভাই,বোন নাই মাগি",1,0,0,0,0,1
নাটক টা খুব খুব মজা লাগলো দারুণ আর জাড়া জাড়া দেখাছে তাদের কাছে কেমন লেগেছে,0,0,0,0,0,0
লে: কর্নেল জাফর এখানে এত উগ্র একে ভালো করে গাঁজা সেবন করানো দরকার এ কোথায় ছিলো তখন,0,0,0,0,1,0
"সে বিজেপি আরএসএস এর কর্মী,সে দাঙ্গা বাধানোর জন্য ইসলাম কে অপমান করে বিভিন্ন সময়ে সোস্যাল মিডিয়া তে গুজব  ছড়িয়ে যাচ্ছে।",0,0,1,0,0,0
"মাশাআল্লাহ ভিপি নুর, আওয়ামী সন্ত্রাসী লীগ থাকলে বাংলাদেশে কোন ইসলামী চ্যানেল থাকবেনা তাই আওয়ামী লীগকে বয়কট করেন সবাই",0,1,0,0,0,0
বৃন্দাবন দাস রচিত নাটক অনেক সুন্দর হই সুন্দর একটা নাটক দেখলাম বাস্তব জীবনের সাথে মিল আছে,0,0,0,0,0,0
বিরাট কুত্তার বাচ্চাটা ব্যাটসম্যান হিসেবে যতোটা ভাল চরিত্রটা ততোটাই খারাপ। এই কুত্তার বাচ্চার মায়েরে মনে হয় রেন্ডিয়ার কতগুলা নেড়িকুত্তা গণধর্ষন করে বীর্য দিয়ে ভরে দিয়েছিল। তারপর কুত্তার বাচ্চার মা এইটারে জন্ম দিয়েছে।,1,0,0,0,0,1
ভাই তুমি সব পারো বস ইজ রিয়েল হিরো লাভ ইউ বস,0,0,0,0,0,0
"বেরিয়ে আসছে ভারতের ধর্মনিরপেক্ষতার আসল চেহারা, চাপের মুখেই ধর্মান্তরিত হন ২০০ মুসলমান",0,0,1,0,0,0
কোনও গরীবকে ১০ টা টাকা না দিয়ে একটা পেট্রোলিয়াম জেলি  দেন... সে উপকার পাবে,0,0,0,0,0,0
"চুতমারানি চুদির ভাই,বিচির মধ্যে এমন একটা লাথি মারমু যে তোর আগামী সাত প্রজন্ম বিচি ছাড়াই পয়দা হইব।",1,0,0,1,0,0
আশা করিআগামি সব নাটকে নামাযের কিছু পার্ট রাখবেন এই নাটকের মত দারুন হইছে,0,0,0,0,0,0
আই তর মুখে জুতার বারি দেই।।। তর এমন পাপ আল্লাহ ক্ষমা করবে কিনা সন্দেহ আছে,0,0,1,1,0,1
সোপার অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ অসাধারণ শতবার অসাধারণ নাটক বলেও কম হবে,0,0,0,0,0,0
বুকের দুই পাশে দুই টুকরো ছিড়ে ফেললে আরও সুন্দর ও সেক্সি লাগত।,1,0,0,0,0,0
বাংলাদেশের মুভি থেকে নাটক গুলো বেশি ভালনিশো ভাই সিয়াম তাহসান ছ্যারের নাটক গুলো সবথেকে বেশি ভাল লাগেআমার মত কে কে আছেন,0,0,0,0,0,0
"ছি ছি মিথিলা একটি বারের জন্য হলেও পরকালের চিন্তা করো নি, আমাদের সকলকে তো মরতে হবে",0,1,0,0,0,0
জীবনের অনেক কাহীনী অপুর্ব ভা্য় আপনার নাটকের সাথে ১০০থেকে ৮০ মিল আছে অসাধারণ অপুর্ব ভায় আপনাকে সালাম,0,0,0,0,0,0
তোরে মানুষ যে ভাবে সোদন দেয় কাপড় পড়ার সময় কই তোর,1,0,0,0,0,1
মিজানুর রাহমান ব্রো আপনাকে কি বলবো ভাষা নেই সত্যি একদমই ভাষা নেইচোঁখের পানি না আনিয়ে আপনি ছাড়েন না ভীষণ ভীষণ ভীষণ সুন্দর একটি উপহার ছিল এইটা আরো চাই এমন আরো অনেক অনেক বেশি,0,0,0,0,0,0
ভারতে বুকের পাঠা থাকলে বাংলাদেশ অসতো। দেখায় দিবো বাংলাদেশের বাশ টা কি রকম।,0,0,0,1,0,0
শুধু কাছে পাওয়ার জন্য ভালোবাসা নয়শুধু ভালো লাগার জন্য ভালোবাসা নয়নিজের সুখ বিসর্জন দিয়ে ভালোবাসার মানুষকে সুখী রাখার নামই ভালোবাসা,0,0,0,0,0,0
একদম নিখুঁত অভিনয়় এইসব নাটক গুলা কেন যে চ্যানেল পায় না বুঝি ইই না অন্তত্য এইটা চ্যানেল পাওয়া উচিত ছিল,0,0,0,0,0,0
অনেক সুন্দর একটা মেসেজ সব কিছু এক জীবনে পেতে নেইজীবনে কিছু অপূণর্তা ই ভালচোখে পানি এল নিশো বস অাপনি ফাটিয়ে দিয়েছেন,0,0,0,0,0,0
দাদা একটি রেফারেন্স  তো আপনার  ধর্ম  গ্রন্থ থেকে  দিতে  পারেননি।,0,0,1,0,0,0
সালা পুটকিমারানী নিজেরটা তো নিজেরটা দিয়াই মারস মডেল দিয়া করবি? বুঝবার পারছি মডেল এর সাহায্যে তোর টায় ঠিক মতো ঢুকতেছে কিনা অথবা ঢুকার পরে যদি আটকায় যায় তাইলে মডেল দিয়া বের করবি তাই তো,1,0,0,0,0,1
তোমার সাথে এটা করা ঠিক হয় নাই আর তুমি তো জান্নাত থেকে পালিয়ে আসছো । এটা তারা বুঝে নাই,0,0,0,0,1,0
"ঘোরের মাঝেই সে ঝাপসা ঝাপসা দেখেছে, সামনের যে কোনও শুক্রবার ২০ টা কেক নিয়ে সে পথশিশুদের জন্মদিন পালন করবে",0,0,0,0,0,0
ছিঁড়ে যাবে কম্বল উড়ে যাবে বলিস । থেকে যাবে তবুও কাকুলি ফাণিচার ।,0,0,0,0,1,0
"... আমি এদের কথা শুনছি আর ভাবছি আমার হলুদ পাঞ্জাবিটা গুছিয়ে কোথায় রেখেছি? খুব ইচ্ছে হচ্ছিল বলি, ‘আমাকে নিবি?",0,0,0,0,0,0
ফালতু একটা লোক ওকে রাজহাঁস এর ডিম থ্যারাপি দেয়া হোক ।,0,0,0,0,1,0
"আর আজকের দিনে পাসওয়ার্ডও তো মাশাল্লাহ কম না; ফেসবুক, ইমেইল, টুইটার, ইন্সট্রাগ্রাম, ইউটিউব, আই-ক্লাউড, ভাইবার টেঙ্গো, মেঙ্গো... কতো কি... তারপর আছে ডেবিট কার্ড, ক্রেডিট কার্ডের পাসওয়ার্ড... তারপর আছে কম্পিউটারের পাসওয়ার্ড ... মোবাইলের পাসওয়ার্ড...  wifi এর পাসওয়ার্ড",0,0,0,0,0,0
"উ উ উ মাগো, এতো দেখি চাপা চাপি আর ঠেলা ঠেলি, টুরু লাভ",1,0,0,0,0,0
দেশের আভ্যন্তরীন সমস্যায় যদি অন্য দেশের বাহিনী আসে তাহলে আমাদের সেনাবাহিনীর সক্ষমতা কতটুকু?,0,1,0,0,0,0
খুব ভালো নাটক টা ৫৩ঃ১৭ সেকেন্ড লাইফ সিস্টরি বুজিয়ে দেওয়া হলো,0,0,0,0,0,0
ভারতে গরু চুরি না করলে হালাগো প্যাটের ভাত হজম হয় না।,0,1,0,0,0,0
"আল্লাহ ম্যাজিক এর মতো কাজ করে না,আল্লাহ ভুয়া ৷",0,0,1,0,0,0
ওফফফ অনেক দিন পর মন খুলে হাসলাম পুরা নাটকটা জুড়ে শামিমের অভিনয় দেখে হাসতে হাসতে বুক ব্যাথা হয়ে গেছে আর সাজ্জাদ তো বরাবরই একজন ভালো অভিনেতা,0,0,0,0,0,0
"আমি সরকারি চাকরি করি, তোমার এই এক কথায় তোমার দোন আমি মুখে নিতেও রাজি",1,0,0,0,0,0
তোর চারা গাছের মায়েরে চুদি সুন্দরবনের পাশ ভোদার বিদুৎ নিয়ে দুরে সর।মাগী ভারতের দালাল।,1,0,0,0,0,1
সত্যি অনেক লাগলো ও অনেক মজা পেলাম নাটক টা দেখেইরফান সাবিলা নূর ও শামিম হাচান সবার অসাধারন অভিনয়বাস্থব এর সাথে অনেক মিল চিল সত্যি কলিজার বন্ধুরা এমনই হয়,0,0,0,0,0,0
যে শিক্ষিত না তার সাথে বক্তব্য দিয়ে লাভ নেই ধর্ম সম্পর্কে কিছু জানে না সে তার সাথে আপনি কি বলবেন হিন্দুরা হিন্দুদের ধর্ম সম্পর্কে কোন  কিছু জানেনা,0,0,1,0,0,0
যে পারফরম্যান্স দিছো মিয়া প্রথম ম্যাচে । এভাবে চলতে থাকলে পরের ম্যাচগুলোতে সাইড ব্যাঞ্চে বসে থাকতে হবে ! আজকেও তা মনে হয় হতে পারে,0,0,0,0,1,0
এদের কোন সাহায্য চাইনা এবং গুলি দেশের নিরাপত্তা ব্যবস্থা বদল হোক এদের দেখার কোন আধিকার নেই এদের পিটিয়ে মারা ফেলার উচিত ছিল,0,0,0,1,0,0
নিজের রুপ কাজে লাগিয়ে অনেক কিছু হাসিল করা সম্ভব । পরী মনিকে দেখে শিখো বাচ্চারা ।,0,0,0,0,1,0
দুদিন আগে অন্য ধর্ম থেকে চুরি করা জিনিস নিয়ে যাদের জন্ম তারা নাকি আমাদের ধর্ম সম্পর্কে জ্ঞান দেয়!!!,0,0,1,0,0,1
“ভাবেন একবার ঢাকা শহরের সুবিধাবঞ্চিতরা হাতে জাল নিয়ে ঘুরছে... তারপর?”,0,0,0,0,0,0
চাঁদনী চকে আম্মার সাথে যেয়ে বিরক্ত হয়ে মেরুন কালারের ট্রেনের লম্বা সিটের মতো সোফায় চুপ করে বসে থাকতাম পা ঝুলিয়ে,0,0,0,0,0,0
নাটক টা পুরুষ্কার পাবেই পাবেআরফান এই নাকটে তার লুক চেঞ্জ করেছেঅনেক সুন্দর লাগছে আরফান ভাইকে,0,0,0,0,0,0
"নাস্তিকের কনো পরিচয় নেই জুতা মারার দরকার,যা খুশি তাই করে পশুর মত কারন সে কনো সিরিষ্টিকরতাকেই মানে না,পিথিবীতে এরাই ও শান্তি ছড়ায়,তাই তাদেরকে মিত্তু ডন্ড দেওয়ার দরকার আমি মনে করি।",0,0,1,1,0,1
"কি যে ওর কন্ঠ সুর শুনলে পাড়েই বমি আসে, হিমেশের সালমান খান বেশি ফেমাস হওয়ার জন্য এইসব পাগলদের কে প্রশ্রয় দেয়",0,1,0,0,0,0
তুর উপরে অনেক রস তা বুজা যাচ্ছে। নিচের রস কই ইঞ্চি???,1,0,0,0,0,1
দেহ ব্যবসায়ী মমতাজ যদি সংসদ সদস্য হতেপারে তাহলে হিরো আলম হতে পারবেনা কেনো??,1,0,0,0,0,1
অাসলে ই অসাধারণ হ্যাপি ফ্যামেলি হোম সার্ভিস জনগন অনেক কেঁদেছে,0,0,0,0,0,0
"বা, চর্চাটা আরও আগে থেকেও শুরু হতে পারে... জেএসসি বা পিএসসি থেকেই",0,0,0,0,0,0
অসাধারণ আমার অনেক অনেক পুরনো স্মৃতি ফিরিয়ে দিয়েছে ভুলে গিয়েছিলাম আমি অভিনয় দেখছি কখন নিজের অজান্তে নিজের স্মৃতি সঙ্গে এক হয়ে গিয়েছিলাম অনেক অনেক অভিনন্দন,0,0,0,0,0,0
ভাই আপনি তো সো কুল বাট এই ফোটোতে ঠু হট লাগছে ।,0,0,0,0,1,0
"আজকের এই পবিত্র দিনে তোরে গালি দিলাম না , ঈদটা যাক পরে তরে মাগির পুলা, বান্দির পুলা, চুতমারানিরর পুলা, চুদির ভাই, চুদাওরি বইলা গালি দিমু",1,0,0,0,0,1
চোখের পানি চলে এসেছে কখন বুজতেই পারিনি আল্লাহ যেনো এমন ভাবি আর ভাই না দেয় আল্লাহর কাছে লাখ লাখ শুকরিয়া আমার ভাই দুইটা এমন না আল্লাহ যেনো ওদের সব সময় ভালো রাখে,0,0,0,0,0,0
"আশেপাশে প্রচুর দেখি, শরীর অসুস্থ হয়ে যাবে দেখে এই আমাদেরই অনেকে রোযা রাখে না",0,0,0,0,0,0
"আমি তর মারে,বিবি হাওয়া,তদের মা ফাতেমারে চুদে লোকাল প্লেয়বয় হইসি ।",1,0,1,0,0,1
হিন্দু ধর্ম কোন ধর্ম অমান্য করে না।কিন্তু ইসলাম কোন ধর্ম না।কোরান পুরো হিংসাক্তক একটা বই।,0,0,1,0,0,0
প্রতিটা বাংগালীর এই ফারাক্কা বাঁধ ভারতের মুখে তুতু দেওয়া উচিৎ ।,0,1,0,0,0,0
এ পাকিস্তানের কাছে টেষ্টে উইকেটে হার। তাদের কাছেই এশিয়াকাপ ফাইনালে রানে হার।এবছর টি বিশ্বকাপে ভারতের কাছে রানে হার।ইংলিশদের সাথে প্রথম ওডিআইতে জেতা ম্যাচ হার।আর নিতে পারছিনা।শুধু কালকে ম্যাচটা জিত ভাই সব দুঃখ ভুলে যাবো কথা দিলাম।,0,1,0,0,0,0
তোমার হেড লাইন লিখাটা থেকে বাংলাদেশ কথাটা বাদ দিলে অর্থ কি দাড়ায়? তাই হতো ভারত এই পিচে খেললে রান করতে পারতো না,0,1,0,0,0,0
কলকাতা থেকে বলছিঅসাধারণ একটি নাটক এর প্রথম এবং দ্বিতীয় দুটি ভাগই আমাদের দেশের কোনো সিরিয়ালের পক্ষেই এতো টা হৃদয় ছোঁয়ানো গল্প উপস্থাপন করা সম্ভব নয় আপনাদের প্রায় প্রত্যেকটি শর্ট ফিল্মই দেখি আমি সত্যিই অসাধারণ উপস্থাপনা,0,0,0,0,0,0
প্রথমবার এই বিশ্রি বাক্য টাও সুন্দর শোনালো এভাবেই যুগ যুগ ধরে আমাদের টুপি পড়িয়ে আসছেন শাসকগোষ্ঠী ।,0,0,0,0,1,0
"উল্টা পাল্টা উত্তর লেখার পর যেই প্রশ্নটা জিজ্ঞেস করতে পছন্দ করে শিক্ষরা তা হলো, তোমার মাথাটাথা কি ঠিকঠাক আছে নাকি?",0,0,0,0,1,0
♪♪♪ অসাধারাণ অসাধারাণ নাটক ♪♪♪ অপৃর্ব বেষ্ট তিশার অভিনয় টা খুব খুব ভালো লাগলো ♪♪♪♪,0,0,0,0,0,0
ফ্রান্স বিরোধী আন্দোলনে ভারত ফ্রান্সকে সাপোর্ট করায় ভারতকে খুশি করতেছে ফ্রান্স,0,0,0,0,1,0
আপা । আপনি পাশে থাকলে । ছোট ছোট ড্রেস গুলো গ্রামের মেয়েদের ফ্যাশন হয়ে যাবে,0,0,0,0,1,0
২টার চেহারা দেইখা আমার বাসার কাজের বুয়ার কথা মনে পড়ল,0,0,0,0,1,1
"পুরো বাংলাদেশে আওয়ামীলীগ সন্ত্রাসীরা,, শতশত একর জমি,, জোর করে দখল করে নিয়েছে,, দীর্ঘদিন জোর করে ক্ষমতায় থাকার ফসল এই সব সন্ত্রাসী কর্মকান্ড।",0,1,0,0,0,0
ঘুরো বাবা ! বেশি করে হলিডে করো ! দেশের টাকা নিয়া ঘুরবা না তো কি করবা ! তোমরা তো বৈধ বাটপার,0,0,0,0,1,0
সালে ভারত আমাদের যেভাবে সাহায্য করেছে আমাদেরও উচিত সেভাবে রোহিঙ্গাদের সাহায্য করা।,0,0,0,0,0,0
জাস্ট কলিজায় লাগলো শেষটা অসাধারণ ছিল যেকোনো অবস্থায় নামাজ ছাড়তে নেই,0,0,0,0,0,0
অসাধারণ সব সময় অপেক্ষায় থাকি কখন আরফান নিশো ভাই এর নাটক দেখবো,0,0,0,0,0,0
যারা হাহা দিছে তাদের জন্য জামাল পুরের ডিসির পক্ষ থেকে এক বদনা অভিন্দন ।,0,0,0,0,1,0
একটা সুখের সংসার কিভাবে মাটিতে মিশিয়ে দিতে হয় তা একমাত্র এই সব মহিলারা পারে,0,1,0,0,0,1
খানকিন পুরারা সব মিডিয়া তোদের মত মিথ্যা খবর লিখে না আর সবাই হলুদ মিডিয়াও না,1,0,0,0,0,1
"স্বরাষ্ট্রমন্ত্রী একজন বড় রাজাকার, তাকে ধরে ফাঁসি দিন তাহলে বুঝতে পারবো আপনারা সত্যিকারে রাজাকারের বিচার করছেন",0,1,0,0,0,0
চিকিৎসক-নার্স-কর্মীদের সুরক্ষা উপকরণ সরবরাহের নির্দেশ দিচ্ছে হাইকোর্ট।দোকান-মার্কেট বন্ধের ঘোষনা দিচ্ছে দোকান মালিক সমিতি।চিকিৎসক-নার্স-কর্মীদের সুরক্ষা উপকরণ দিচ্ছে বুয়েট।টেস্টিং কিট দিচ্ছে চীনের ‘আলীবাবা’।তাহলে সরকার করছেটা কি?,0,1,0,0,0,0
কি বলবো এক কথায় অসাধারণ ২০১৯ সালের সেরা নাটক এটা কি অভিনয় দেখালো নিশো ভাই,0,0,0,0,0,0
জয়া আহসান ভারতের সাপোর্ট করবে বলে আমরা তার চৌদ্দ গুস্টি উড়াইয়া ফালাইছি কিন্তু সাকিব আর জয়া আহসানের মধ্যে কোনো পার্থক্য নাই । দুই টাই এক ই রকমের ।,0,0,0,0,0,1
ওরে আরিপ্পা।তুই শালী কোনদিনই বেটা হইবার পারবিনা।হিজরা যে হিজরাই থাকবি।যতই মাইয়ালোগ লইয়া পটু তুলসনা কেন।,0,0,0,0,0,1
ভারত কি বালের শান্তি চাইবে ভারতের নিজেরই শান্তি নেই নির্লজ্জ কুকুরের জাতী ভারত,0,1,0,0,0,0
ওঁকে জুতার মালা আর গো মুত্র প্রদান করা হোক । ভারত সালের পর থেকে শুধু বাংলাদেশের খতি করেছে এবং চেয়েছে। ভারতের মত তথাকথিত বন্ধু দেশের চাইতে বন্ধু হীন থাকাই ভাল ।,0,0,0,0,0,1
